scene_id,product_name,collection,mode,track,frame,start_datetime,end_datetime,repeat_cycle,orbit_state,raw_properties
BIO_S1_SCS__1S_20251201T211038_20251201T211059_T_G01_M01_C04_T028_F172_01_DO2906,BIO_S1_SCS__1S_20251201T211038_20251201T211059_T_G01_M01_C04_T028_F172_01_DO2906,BiomassLevel1a,SCS,T028,F172,2025-12-01T21:10:38.925Z,2025-12-01T21:10:59.325Z,4,DESCENDING,"{""processing:facility"": ""Biomass CPF"", ""product:type"": ""S1_SCS__1S"", ""eofeos:global_coverage_id"": ""1"", ""sat:anx_datetime"": ""2025-12-01T20:16:33.475Z"", ""platform"": ""Biomass"", ""eofeos:major_cycle_id"": ""1"", ""datetime"": ""2025-12-01T21:10:38.925Z"", ""instruments"": [""P-SAR""], ""constellation"": ""Biomass"", ""storage:schemes"": {""biomass-pdgs-01"": {""bucket"": ""biomass-pdgs-01"", ""description"": ""This endpoint provides access to EO data which is stored on the object storage of the ESA MAAP. See the [documentation](https://portal.maap.eo.esa.int/dataaccess/) for more information, including how to get credentials."", ""type"": ""custom-s3"", ""title"": ""ESA MAAP S3"", ""region"": ""gra"", ""platform"": ""https://{bucket}.s3.{region}.io.cloud.ovh.net""}}, ""eopf:datatake_id"": ""26020750"", ""processing:software"": {""Biomass L1 Processor"": ""4.3.1""}, ""eopf:instrument_configuration_id"": 0, ""grid:code"": ""WRS-28-172"", ""processing:level"": ""L1A"", ""proj:code"": ""EPSG:4326"", ""sci:doi"": ""10.57780/bio-bef83b4"", ""created"": ""2026-03-10T16:40:54Z"", ""published"": ""2025-12-01T21:10:59.325Z"", ""version"": ""01"", ""sar:observation_direction"": ""left"", ""sar:polarizations"": [""HH"", ""HV"", ""VH"", ""VV""], ""auth:schemes"": {""s3"": {""type"": ""s3""}, ""oidc"": {""openIdConnectUrl"": ""https://iam.ascend.icsgate.eu/realms/esa-maap/.well-known/openid-configuration"", ""type"": ""openIdConnect""}}, ""sar:instrument_mode"": ""SM"", ""eofeos:orbit_drift_flag"": false, ""processing:datetime"": ""2026-03-10T16:40:54Z"", ""eofeos:mission_phase"": ""TOMOGRAPHIC"", ""updated"": ""2026-05-17T10:13:54Z"", ""sat:absolute_orbit"": 3176, ""product:acquisition_type"": ""nominal""}"
BIO_S1_SCS__1S_20260301T211527_20260301T211548_T_G01_M02_C07_T028_F172_01_DNMWBK,BIO_S1_SCS__1S_20260301T211527_20260301T211548_T_G01_M02_C07_T028_F172_01_DNMWBK,BiomassLevel1a,SCS,T028,F172,2026-03-01T21:15:27.892Z,2026-03-01T21:15:48.293Z,7,DESCENDING,"{""processing:facility"": ""Biomass CPF"", ""product:type"": ""S1_SCS__1S"", ""eofeos:global_coverage_id"": ""1"", ""sat:anx_datetime"": ""2026-03-01T20:21:22.493Z"", ""platform"": ""Biomass"", ""eofeos:major_cycle_id"": ""2"", ""datetime"": ""2026-03-01T21:15:27.892Z"", ""instruments"": [""P-SAR""], ""constellation"": ""Biomass"", ""storage:schemes"": {""biomass-pdgs-01"": {""bucket"": ""biomass-pdgs-01"", ""description"": ""This endpoint provides access to EO data which is stored on the object storage of the ESA MAAP. See the [documentation](https://portal.maap.eo.esa.int/dataaccess/) for more information, including how to get credentials."", ""type"": ""custom-s3"", ""title"": ""ESA MAAP S3"", ""region"": ""gra"", ""platform"": ""https://{bucket}.s3.{region}.io.cloud.ovh.net""}}, ""eopf:datatake_id"": ""36834176"", ""processing:software"": {""Biomass L1 Processor"": ""4.3.1""}, ""eopf:instrument_configuration_id"": 0, ""grid:code"": ""WRS-28-172"", ""processing:level"": ""L1A"", ""proj:code"": ""EPSG:4326"", ""sci:doi"": ""10.57780/bio-bef83b4"", ""created"": ""2026-03-02T09:42:56Z"", ""published"": ""2026-03-01T21:15:48.293Z"", ""version"": ""01"", ""sar:observation_direction"": ""left"", ""sar:polarizations"": [""HH"", ""HV"", ""VH"", ""VV""], ""auth:schemes"": {""s3"": {""type"": ""s3""}, ""oidc"": {""openIdConnectUrl"": ""https://iam.ascend.icsgate.eu/realms/esa-maap/.well-known/openid-configuration"", ""type"": ""openIdConnect""}}, ""sar:instrument_mode"": ""SM"", ""eofeos:orbit_drift_flag"": false, ""processing:datetime"": ""2026-03-02T09:42:56Z"", ""eofeos:mission_phase"": ""TOMOGRAPHIC"", ""updated"": ""2026-05-17T13:25:07Z"", ""sat:absolute_orbit"": 4496, ""product:acquisition_type"": ""nominal""}"
BIO_S1_SCS__1S_20260424T211956_20260424T212017_T_G01_M03_C01_T028_F172_02_DQF0BL,BIO_S1_SCS__1S_20260424T211956_20260424T212017_T_G01_M03_C01_T028_F172_02_DQF0BL,BiomassLevel1a,SCS,T028,F172,2026-04-24T21:19:56.835Z,2026-04-24T21:20:17.235Z,1,DESCENDING,"{""processing:facility"": ""Biomass CPF"", ""product:type"": ""S1_SCS__1S"", ""eofeos:global_coverage_id"": ""1"", ""sat:anx_datetime"": ""2026-04-24T20:25:51.443Z"", ""platform"": ""Biomass"", ""eofeos:major_cycle_id"": ""3"", ""datetime"": ""2026-04-24T21:19:56.835Z"", ""instruments"": [""P-SAR""], ""constellation"": ""Biomass"", ""storage:schemes"": {""biomass-pdgs-01"": {""bucket"": ""biomass-pdgs-01"", ""description"": ""This endpoint provides access to EO data which is stored on the object storage of the ESA MAAP. See the [documentation](https://portal.maap.eo.esa.int/dataaccess/) for more information, including how to get credentials."", ""type"": ""custom-s3"", ""title"": ""ESA MAAP S3"", ""region"": ""gra"", ""platform"": ""https://{bucket}.s3.{region}.io.cloud.ovh.net""}}, ""eopf:datatake_id"": ""43322236"", ""processing:software"": {""Biomass L1 Processor"": ""4.4.2""}, ""eopf:instrument_configuration_id"": 0, ""grid:code"": ""WRS-28-172"", ""processing:level"": ""L1A"", ""proj:code"": ""EPSG:4326"", ""sci:doi"": ""10.57780/bio-bef83b4"", ""created"": ""2026-04-25T11:09:21Z"", ""published"": ""2026-04-24T21:20:17.235Z"", ""version"": ""02"", ""sar:observation_direction"": ""left"", ""sar:polarizations"": [""HH"", ""HV"", ""VH"", ""VV""], ""auth:schemes"": {""s3"": {""type"": ""s3""}, ""oidc"": {""openIdConnectUrl"": ""https://iam.ascend.icsgate.eu/realms/esa-maap/.well-known/openid-configuration"", ""type"": ""openIdConnect""}}, ""sar:instrument_mode"": ""SM"", ""eofeos:orbit_drift_flag"": false, ""processing:datetime"": ""2026-04-25T11:09:21Z"", ""eofeos:mission_phase"": ""TOMOGRAPHIC"", ""updated"": ""2026-06-09T16:48:40Z"", ""sat:absolute_orbit"": 5288, ""product:acquisition_type"": ""nominal""}"
BIO_S1_SCS__1S_20251201T211057_20251201T211118_T_G01_M01_C04_T028_F173_01_DO290H,BIO_S1_SCS__1S_20251201T211057_20251201T211118_T_G01_M01_C04_T028_F173_01_DO290H,BiomassLevel1a,SCS,T028,F173,2025-12-01T21:10:57.940Z,2025-12-01T21:11:18.341Z,4,DESCENDING,"{""processing:facility"": ""Biomass CPF"", ""product:type"": ""S1_SCS__1S"", ""eofeos:global_coverage_id"": ""1"", ""sat:anx_datetime"": ""2025-12-01T20:16:33.475Z"", ""platform"": ""Biomass"", ""eofeos:major_cycle_id"": ""1"", ""datetime"": ""2025-12-01T21:10:57.940Z"", ""instruments"": [""P-SAR""], ""constellation"": ""Biomass"", ""storage:schemes"": {""biomass-pdgs-01"": {""bucket"": ""biomass-pdgs-01"", ""description"": ""This endpoint provides access to EO data which is stored on the object storage of the ESA MAAP. See the [documentation](https://portal.maap.eo.esa.int/dataaccess/) for more information, including how to get credentials."", ""type"": ""custom-s3"", ""title"": ""ESA MAAP S3"", ""region"": ""gra"", ""platform"": ""https://{bucket}.s3.{region}.io.cloud.ovh.net""}}, ""eopf:datatake_id"": ""26020750"", ""processing:software"": {""Biomass L1 Processor"": ""4.3.1""}, ""eopf:instrument_configuration_id"": 0, ""grid:code"": ""WRS-28-173"", ""processing:level"": ""L1A"", ""proj:code"": ""EPSG:4326"", ""sci:doi"": ""10.57780/bio-bef83b4"", ""created"": ""2026-03-10T16:41:05Z"", ""published"": ""2025-12-01T21:11:18.341Z"", ""version"": ""01"", ""sar:observation_direction"": ""left"", ""sar:polarizations"": [""HH"", ""HV"", ""VH"", ""VV""], ""auth:schemes"": {""s3"": {""type"": ""s3""}, ""oidc"": {""openIdConnectUrl"": ""https://iam.ascend.icsgate.eu/realms/esa-maap/.well-known/openid-configuration"", ""type"": ""openIdConnect""}}, ""sar:instrument_mode"": ""SM"", ""eofeos:orbit_drift_flag"": false, ""processing:datetime"": ""2026-03-10T16:41:05Z"", ""eofeos:mission_phase"": ""TOMOGRAPHIC"", ""updated"": ""2026-05-17T10:13:54Z"", ""sat:absolute_orbit"": 3176, ""product:acquisition_type"": ""nominal""}"
BIO_S1_SCS__1S_20260301T211546_20260301T211607_T_G01_M02_C07_T028_F173_01_DNMW8P,BIO_S1_SCS__1S_20260301T211546_20260301T211607_T_G01_M02_C07_T028_F173_01_DNMW8P,BiomassLevel1a,SCS,T028,F173,2026-03-01T21:15:46.907Z,2026-03-01T21:16:07.308Z,7,DESCENDING,"{""processing:facility"": ""Biomass CPF"", ""product:type"": ""S1_SCS__1S"", ""eofeos:global_coverage_id"": ""1"", ""sat:anx_datetime"": ""2026-03-01T20:21:22.493Z"", ""platform"": ""Biomass"", ""eofeos:major_cycle_id"": ""2"", ""datetime"": ""2026-03-01T21:15:46.907Z"", ""instruments"": [""P-SAR""], ""constellation"": ""Biomass"", ""storage:schemes"": {""biomass-pdgs-01"": {""bucket"": ""biomass-pdgs-01"", ""description"": ""This endpoint provides access to EO data which is stored on the object storage of the ESA MAAP. See the [documentation](https://portal.maap.eo.esa.int/dataaccess/) for more information, including how to get credentials."", ""type"": ""custom-s3"", ""title"": ""ESA MAAP S3"", ""region"": ""gra"", ""platform"": ""https://{bucket}.s3.{region}.io.cloud.ovh.net""}}, ""eopf:datatake_id"": ""36834176"", ""processing:software"": {""Biomass L1 Processor"": ""4.3.1""}, ""eopf:instrument_configuration_id"": 0, ""grid:code"": ""WRS-28-173"", ""processing:level"": ""L1A"", ""proj:code"": ""EPSG:4326"", ""sci:doi"": ""10.57780/bio-bef83b4"", ""created"": ""2026-03-02T09:41:13Z"", ""published"": ""2026-03-01T21:16:07.308Z"", ""version"": ""01"", ""sar:observation_direction"": ""left"", ""sar:polarizations"": [""HH"", ""HV"", ""VH"", ""VV""], ""auth:schemes"": {""s3"": {""type"": ""s3""}, ""oidc"": {""openIdConnectUrl"": ""https://iam.ascend.icsgate.eu/realms/esa-maap/.well-known/openid-configuration"", ""type"": ""openIdConnect""}}, ""sar:instrument_mode"": ""SM"", ""eofeos:orbit_drift_flag"": false, ""processing:datetime"": ""2026-03-02T09:41:13Z"", ""eofeos:mission_phase"": ""TOMOGRAPHIC"", ""updated"": ""2026-05-17T13:25:08Z"", ""sat:absolute_orbit"": 4496, ""product:acquisition_type"": ""nominal""}"
BIO_S1_SCS__1S_20251122T211111_20251122T211131_T_G01_M01_C01_T028_F174_01_DNRKBJ,BIO_S1_SCS__1S_20251122T211111_20251122T211131_T_G01_M01_C01_T028_F174_01_DNRKBJ,BiomassLevel1a,SCS,T028,F174,2025-11-22T21:11:11.033Z,2025-11-22T21:11:31.436Z,1,DESCENDING,"{""processing:facility"": ""Biomass CPF"", ""product:type"": ""S1_SCS__1S"", ""eofeos:global_coverage_id"": ""1"", ""sat:anx_datetime"": ""2025-11-22T20:16:27.559Z"", ""platform"": ""Biomass"", ""eofeos:major_cycle_id"": ""1"", ""datetime"": ""2025-11-22T21:11:11.033Z"", ""instruments"": [""P-SAR""], ""constellation"": ""Biomass"", ""storage:schemes"": {""biomass-pdgs-01"": {""bucket"": ""biomass-pdgs-01"", ""description"": ""This endpoint provides access to EO data which is stored on the object storage of the ESA MAAP. See the [documentation](https://portal.maap.eo.esa.int/dataaccess/) for more information, including how to get credentials."", ""type"": ""custom-s3"", ""title"": ""ESA MAAP S3"", ""region"": ""gra"", ""platform"": ""https://{bucket}.s3.{region}.io.cloud.ovh.net""}}, ""eopf:datatake_id"": ""24939406"", ""processing:software"": {""Biomass L1 Processor"": ""4.3.1""}, ""eopf:instrument_configuration_id"": 0, ""grid:code"": ""WRS-28-174"", ""processing:level"": ""L1A"", ""proj:code"": ""EPSG:4326"", ""sci:doi"": ""10.57780/bio-bef83b4"", ""created"": ""2026-03-04T22:11:43Z"", ""published"": ""2025-11-22T21:11:31.436Z"", ""version"": ""01"", ""sar:observation_direction"": ""left"", ""sar:polarizations"": [""HH"", ""HV"", ""VH"", ""VV""], ""auth:schemes"": {""s3"": {""type"": ""s3""}, ""oidc"": {""openIdConnectUrl"": ""https://iam.ascend.icsgate.eu/realms/esa-maap/.well-known/openid-configuration"", ""type"": ""openIdConnect""}}, ""sar:instrument_mode"": ""SM"", ""eofeos:orbit_drift_flag"": false, ""processing:datetime"": ""2026-03-04T22:11:43Z"", ""eofeos:mission_phase"": ""TOMOGRAPHIC"", ""updated"": ""2026-05-17T09:30:35Z"", ""sat:absolute_orbit"": 3044, ""product:acquisition_type"": ""nominal""}"
BIO_S1_SCS__1S_20260211T211555_20260211T211615_T_G01_M02_C01_T028_F174_01_DMPI49,BIO_S1_SCS__1S_20260211T211555_20260211T211615_T_G01_M02_C01_T028_F174_01_DMPI49,BiomassLevel1a,SCS,T028,F174,2026-02-11T21:15:55.116Z,2026-02-11T21:16:15.519Z,1,DESCENDING,"{""processing:facility"": ""Biomass CPF"", ""product:type"": ""S1_SCS__1S"", ""eofeos:global_coverage_id"": ""1"", ""sat:anx_datetime"": ""2026-02-11T20:21:11.722Z"", ""platform"": ""Biomass"", ""eofeos:major_cycle_id"": ""2"", ""datetime"": ""2026-02-11T21:15:55.116Z"", ""instruments"": [""P-SAR""], ""constellation"": ""Biomass"", ""storage:schemes"": {""biomass-pdgs-01"": {""bucket"": ""biomass-pdgs-01"", ""description"": ""This endpoint provides access to EO data which is stored on the object storage of the ESA MAAP. See the [documentation](https://portal.maap.eo.esa.int/dataaccess/) for more information, including how to get credentials."", ""type"": ""custom-s3"", ""title"": ""ESA MAAP S3"", ""region"": ""gra"", ""platform"": ""https://{bucket}.s3.{region}.io.cloud.ovh.net""}}, ""eopf:datatake_id"": ""34671487"", ""processing:software"": {""Biomass L1 Processor"": ""4.3.1""}, ""eopf:instrument_configuration_id"": 0, ""grid:code"": ""WRS-28-174"", ""processing:level"": ""L1A"", ""proj:code"": ""EPSG:4326"", ""sci:doi"": ""10.57780/bio-bef83b4"", ""created"": ""2026-02-12T08:55:21Z"", ""published"": ""2026-02-11T21:16:15.519Z"", ""version"": ""01"", ""sar:observation_direction"": ""left"", ""sar:polarizations"": [""HH"", ""HV"", ""VH"", ""VV""], ""auth:schemes"": {""s3"": {""type"": ""s3""}, ""oidc"": {""openIdConnectUrl"": ""https://iam.ascend.icsgate.eu/realms/esa-maap/.well-known/openid-configuration"", ""type"": ""openIdConnect""}}, ""sar:instrument_mode"": ""SM"", ""eofeos:orbit_drift_flag"": false, ""processing:datetime"": ""2026-02-12T08:55:21Z"", ""eofeos:mission_phase"": ""TOMOGRAPHIC"", ""updated"": ""2026-05-17T12:41:19Z"", ""sat:absolute_orbit"": 4232, ""product:acquisition_type"": ""nominal""}"
BIO_S1_SCS__1S_20260301T211605_20260301T211626_T_G01_M02_C07_T028_F174_01_DNMWAR,BIO_S1_SCS__1S_20260301T211605_20260301T211626_T_G01_M02_C07_T028_F174_01_DNMWAR,BiomassLevel1a,SCS,T028,F174,2026-03-01T21:16:05.924Z,2026-03-01T21:16:26.326Z,7,DESCENDING,"{""processing:facility"": ""Biomass CPF"", ""product:type"": ""S1_SCS__1S"", ""eofeos:global_coverage_id"": ""1"", ""sat:anx_datetime"": ""2026-03-01T20:21:22.493Z"", ""platform"": ""Biomass"", ""eofeos:major_cycle_id"": ""2"", ""datetime"": ""2026-03-01T21:16:05.924Z"", ""instruments"": [""P-SAR""], ""constellation"": ""Biomass"", ""storage:schemes"": {""biomass-pdgs-01"": {""bucket"": ""biomass-pdgs-01"", ""description"": ""This endpoint provides access to EO data which is stored on the object storage of the ESA MAAP. See the [documentation](https://portal.maap.eo.esa.int/dataaccess/) for more information, including how to get credentials."", ""type"": ""custom-s3"", ""title"": ""ESA MAAP S3"", ""region"": ""gra"", ""platform"": ""https://{bucket}.s3.{region}.io.cloud.ovh.net""}}, ""eopf:datatake_id"": ""36834176"", ""processing:software"": {""Biomass L1 Processor"": ""4.3.1""}, ""eopf:instrument_configuration_id"": 0, ""grid:code"": ""WRS-28-174"", ""processing:level"": ""L1A"", ""proj:code"": ""EPSG:4326"", ""sci:doi"": ""10.57780/bio-bef83b4"", ""created"": ""2026-03-02T09:42:27Z"", ""published"": ""2026-03-01T21:16:26.326Z"", ""version"": ""01"", ""sar:observation_direction"": ""left"", ""sar:polarizations"": [""HH"", ""HV"", ""VH"", ""VV""], ""auth:schemes"": {""s3"": {""type"": ""s3""}, ""oidc"": {""openIdConnectUrl"": ""https://iam.ascend.icsgate.eu/realms/esa-maap/.well-known/openid-configuration"", ""type"": ""openIdConnect""}}, ""sar:instrument_mode"": ""SM"", ""eofeos:orbit_drift_flag"": false, ""processing:datetime"": ""2026-03-02T09:42:27Z"", ""eofeos:mission_phase"": ""TOMOGRAPHIC"", ""updated"": ""2026-05-17T13:25:08Z"", ""sat:absolute_orbit"": 4496, ""product:acquisition_type"": ""nominal""}"
BIO_S1_SCS__1S_20260424T212034_20260424T212055_T_G01_M03_C01_T028_F174_02_DQF0A9,BIO_S1_SCS__1S_20260424T212034_20260424T212055_T_G01_M03_C01_T028_F174_02_DQF0A9,BiomassLevel1a,SCS,T028,F174,2026-04-24T21:20:34.864Z,2026-04-24T21:20:55.267Z,1,DESCENDING,"{""processing:facility"": ""Biomass CPF"", ""product:type"": ""S1_SCS__1S"", ""eofeos:global_coverage_id"": ""1"", ""sat:anx_datetime"": ""2026-04-24T20:25:51.443Z"", ""platform"": ""Biomass"", ""eofeos:major_cycle_id"": ""3"", ""datetime"": ""2026-04-24T21:20:34.864Z"", ""instruments"": [""P-SAR""], ""constellation"": ""Biomass"", ""storage:schemes"": {""biomass-pdgs-01"": {""bucket"": ""biomass-pdgs-01"", ""description"": ""This endpoint provides access to EO data which is stored on the object storage of the ESA MAAP. See the [documentation](https://portal.maap.eo.esa.int/dataaccess/) for more information, including how to get credentials."", ""type"": ""custom-s3"", ""title"": ""ESA MAAP S3"", ""region"": ""gra"", ""platform"": ""https://{bucket}.s3.{region}.io.cloud.ovh.net""}}, ""eopf:datatake_id"": ""43322236"", ""processing:software"": {""Biomass L1 Processor"": ""4.4.2""}, ""eopf:instrument_configuration_id"": 0, ""grid:code"": ""WRS-28-174"", ""processing:level"": ""L1A"", ""proj:code"": ""EPSG:4326"", ""sci:doi"": ""10.57780/bio-bef83b4"", ""created"": ""2026-04-25T11:08:33Z"", ""published"": ""2026-04-24T21:20:55.267Z"", ""version"": ""02"", ""sar:observation_direction"": ""left"", ""sar:polarizations"": [""HH"", ""HV"", ""VH"", ""VV""], ""auth:schemes"": {""s3"": {""type"": ""s3""}, ""oidc"": {""openIdConnectUrl"": ""https://iam.ascend.icsgate.eu/realms/esa-maap/.well-known/openid-configuration"", ""type"": ""openIdConnect""}}, ""sar:instrument_mode"": ""SM"", ""eofeos:orbit_drift_flag"": false, ""processing:datetime"": ""2026-04-25T11:08:33Z"", ""eofeos:mission_phase"": ""TOMOGRAPHIC"", ""updated"": ""2026-06-09T16:48:41Z"", ""sat:absolute_orbit"": 5288, ""product:acquisition_type"": ""nominal""}"
BIO_S1_SCS__1S_20260427T212036_20260427T212057_T_G01_M03_C02_T028_F174_02_DQKKNX,BIO_S1_SCS__1S_20260427T212036_20260427T212057_T_G01_M03_C02_T028_F174_02_DQKKNX,BiomassLevel1a,SCS,T028,F174,2026-04-27T21:20:36.773Z,2026-04-27T21:20:57.176Z,2,DESCENDING,"{""processing:facility"": ""Biomass CPF"", ""product:type"": ""S1_SCS__1S"", ""eofeos:global_coverage_id"": ""1"", ""sat:anx_datetime"": ""2026-04-27T20:25:53.361Z"", ""platform"": ""Biomass"", ""eofeos:major_cycle_id"": ""3"", ""datetime"": ""2026-04-27T21:20:36.773Z"", ""instruments"": [""P-SAR""], ""constellation"": ""Biomass"", ""storage:schemes"": {""biomass-pdgs-01"": {""bucket"": ""biomass-pdgs-01"", ""description"": ""This endpoint provides access to EO data which is stored on the object storage of the ESA MAAP. See the [documentation](https://portal.maap.eo.esa.int/dataaccess/) for more information, including how to get credentials."", ""type"": ""custom-s3"", ""title"": ""ESA MAAP S3"", ""region"": ""gra"", ""platform"": ""https://{bucket}.s3.{region}.io.cloud.ovh.net""}}, ""eopf:datatake_id"": ""43682683"", ""processing:software"": {""Biomass L1 Processor"": ""4.4.2""}, ""eopf:instrument_configuration_id"": 0, ""grid:code"": ""WRS-28-174"", ""processing:level"": ""L1A"", ""proj:code"": ""EPSG:4326"", ""sci:doi"": ""10.57780/bio-bef83b4"", ""created"": ""2026-04-28T11:16:45Z"", ""published"": ""2026-04-27T21:20:57.176Z"", ""version"": ""02"", ""sar:observation_direction"": ""left"", ""sar:polarizations"": [""HH"", ""HV"", ""VH"", ""VV""], ""auth:schemes"": {""s3"": {""type"": ""s3""}, ""oidc"": {""openIdConnectUrl"": ""https://iam.ascend.icsgate.eu/realms/esa-maap/.well-known/openid-configuration"", ""type"": ""openIdConnect""}}, ""sar:instrument_mode"": ""SM"", ""eofeos:orbit_drift_flag"": false, ""processing:datetime"": ""2026-04-28T11:16:45Z"", ""eofeos:mission_phase"": ""TOMOGRAPHIC"", ""updated"": ""2026-06-10T21:53:21Z"", ""sat:absolute_orbit"": 5332, ""product:acquisition_type"": ""nominal""}"
BIO_S1_SCS__1S_20260430T212038_20260430T212059_T_G01_M03_C03_T028_F174_02_DQQ5OL,BIO_S1_SCS__1S_20260430T212038_20260430T212059_T_G01_M03_C03_T028_F174_02_DQQ5OL,BiomassLevel1a,SCS,T028,F174,2026-04-30T21:20:38.724Z,2026-04-30T21:20:59.126Z,3,DESCENDING,"{""processing:facility"": ""Biomass CPF"", ""product:type"": ""S1_SCS__1S"", ""eofeos:global_coverage_id"": ""1"", ""sat:anx_datetime"": ""2026-04-30T20:25:55.299Z"", ""platform"": ""Biomass"", ""eofeos:major_cycle_id"": ""3"", ""datetime"": ""2026-04-30T21:20:38.724Z"", ""instruments"": [""P-SAR""], ""constellation"": ""Biomass"", ""storage:schemes"": {""biomass-pdgs-01"": {""bucket"": ""biomass-pdgs-01"", ""description"": ""This endpoint provides access to EO data which is stored on the object storage of the ESA MAAP. See the [documentation](https://portal.maap.eo.esa.int/dataaccess/) for more information, including how to get credentials."", ""type"": ""custom-s3"", ""title"": ""ESA MAAP S3"", ""region"": ""gra"", ""platform"": ""https://{bucket}.s3.{region}.io.cloud.ovh.net""}}, ""eopf:datatake_id"": ""44043131"", ""processing:software"": {""Biomass L1 Processor"": ""4.4.2""}, ""eopf:instrument_configuration_id"": 0, ""grid:code"": ""WRS-28-174"", ""processing:level"": ""L1A"", ""proj:code"": ""EPSG:4326"", ""sci:doi"": ""10.57780/bio-bef83b4"", ""created"": ""2026-05-01T11:38:45Z"", ""published"": ""2026-04-30T21:20:59.126Z"", ""version"": ""02"", ""sar:observation_direction"": ""left"", ""sar:polarizations"": [""HH"", ""HV"", ""VH"", ""VV""], ""auth:schemes"": {""s3"": {""type"": ""s3""}, ""oidc"": {""openIdConnectUrl"": ""https://iam.ascend.icsgate.eu/realms/esa-maap/.well-known/openid-configuration"", ""type"": ""openIdConnect""}}, ""sar:instrument_mode"": ""SM"", ""eofeos:orbit_drift_flag"": false, ""processing:datetime"": ""2026-05-01T11:38:45Z"", ""eofeos:mission_phase"": ""TOMOGRAPHIC"", ""updated"": ""2026-06-10T22:10:17Z"", ""sat:absolute_orbit"": 5376, ""product:acquisition_type"": ""nominal""}"
